"Plot Title: 20564170"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20564170, SEN S/N: 20564170)","Intensity, lum/ft² (LGR S/N: 20564170, SEN S/N: 20564170)","Coupler Attached (LGR S/N: 20564170)","Coupler Detached (LGR S/N: 20564170)","Host Connected (LGR S/N: 20564170)","Stopped (LGR S/N: 20564170)","End Of File (LGR S/N: 20564170)"
414,05/31/19 07:50:00 AM,75.139,336.0,,,,,
415,05/31/19 08:00:00 AM,77.400,400.0,,,,,
416,05/31/19 08:10:00 AM,78.975,432.0,,,,,
417,05/31/19 08:20:00 AM,80.735,480.0,,,,,
418,05/31/19 08:30:00 AM,83.043,400.0,,,,,
419,05/31/19 08:40:00 AM,83.399,432.0,,,,,
420,05/31/19 08:50:00 AM,84.834,432.0,,,,,
421,05/31/19 09:00:00 AM,84.115,464.0,,,,,
422,05/31/19 09:10:00 AM,85.554,480.0,,,,,
423,05/31/19 09:20:00 AM,88.466,480.0,,,,,
424,05/31/19 09:30:00 AM,89.017,480.0,,,,,
425,05/31/19 09:40:00 AM,89.200,576.0,,,,,
426,05/31/19 09:50:00 AM,92.550,768.0,,,,,
